16.462,17.309,37.317
16.471,17.138,37.503
16.477,16.964,37.685
16.482,16.788,37.864
16.485,16.608,38.04
16.487,16.426,38.212
16.486,16.241,38.381
16.483,16.054,38.546
16.479,15.864,38.708
16.473,15.672,38.866
16.465,15.477,39.021
16.455,15.28,39.172
16.443,15.081,39.319
16.43,14.88,39.462
16.414,14.677,39.601
16.397,14.472,39.736
16.378,14.265,39.868
16.357,14.056,39.995
16.333,13.846,40.118
16.309,13.634,40.237
16.282,13.421,40.352
16.253,13.206,40.463
16.223,12.991,40.57
16.19,12.774,40.673
16.156,12.556,40.771
16.12,12.337,40.865
16.082,12.117,40.955
16.043,11.897,41.041
16.001,11.676,41.122
15.958,11.454,41.199
15.913,11.232,41.272
15.866,11.009,41.341
15.818,10.787,41.405
15.767,10.564,41.465
15.715,10.341,41.521
15.662,10.118,41.573
15.606,9.8954,41.621
15.549,9.673,41.664
15.49,9.4508,41.704
15.43,9.2291,41.739
15.368,9.0079,41.77
15.304,8.7873,41.797
15.239,8.5673,41.82
15.172,8.3482,41.839
15.104,8.1298,41.854
15.034,7.9125,41.865
14.963,7.6961,41.873
14.891,7.4808,41.876
14.816,7.2667,41.876
14.741,7.0539,41.872
14.664,6.8423,41.864
14.586,6.6322,41.853
14.506,6.4235,41.838
14.425,6.2163,41.82
14.343,6.0108,41.798
14.26,5.8068,41.772
14.176,5.6046,41.744
14.09,5.4042,41.712
14.003,5.2056,41.677
13.915,5.0089,41.639
13.826,4.8141,41.597
13.736,4.6213,41.553
13.645,4.4305,41.506
13.553,4.2418,41.455
13.459,4.0552,41.402
13.365,3.8708,41.346
13.27,3.6885,41.288
13.175,3.5085,41.227
13.078,3.3307,41.163
12.98,3.1552,41.097
12.882,2.9821,41.028
12.783,2.8113,40.957
12.683,2.6428,40.884
12.583,2.4768,40.808
12.482,2.3131,40.731
12.38,2.1519,40.651
12.278,1.9931,40.569
12.175,1.8368,40.486
12.072,1.6829,40.4
11.968,1.5316,40.313
11.864,1.3827,40.223
11.759,1.2363,40.133
11.654,1.0924,40.04
11.548,0.95099,39.946
11.442,0.81208,39.85
11.336,0.67568,39.754
11.229,0.54177,39.655
11.122,0.41035,39.555
11.015,0.28142,39.455
10.908,0.15496,39.352
10.8,0.03098,39.249
10.693,-0.090544,39.145
10.585,-0.20962,39.04
10.477,-0.32626,38.933
10.369,-0.44048,38.826
10.261,-0.55229,38.718
10.152,-0.66171,38.609
10.044,-0.76875,38.499
9.9362,-0.87344,38.389
9.8281,-0.9758,38.278
9.7201,-1.0758,38.166
9.6121,-1.1736,38.054
9.5043,-1.269,37.941
9.3965,-1.3623,37.828
9.2889,-1.4532,37.714
9.1815,-1.542,37.6
9.0743,-1.6286,37.486
8.9672,-1.7131,37.371
8.8604,-1.7954,37.256
8.7539,-1.8756,37.141
8.6476,-1.9537,37.025
8.5416,-2.0298,36.91
8.4359,-2.1039,36.794
8.3305,-2.176,36.678
8.2254,-2.2461,36.562
8.1207,-2.3143,36.446
8.0163,-2.3806,36.33
7.9124,-2.445,36.214
7.8088,-2.5075,36.098
7.7056,-2.5682,35.982
7.6029,-2.6272,35.867
7.5006,-2.6844,35.751
7.3987,-2.7398,35.636
7.2974,-2.7936,35.52
7.1964,-2.8457,35.405
7.096,-2.8961,35.29
6.9961,-2.9449,35.176
6.8967,-2.9922,35.061
6.7978,-3.0379,34.947
6.6994,-3.0821,34.833
6.6016,-3.1248,34.72
6.5044,-3.166,34.607
6.4077,-3.2058,34.494
6.3115,-3.2442,34.381
6.216,-3.2813,34.269
6.121,-3.3169,34.157
6.0266,-3.3513,34.046
5.9328,-3.3844,33.935
5.8397,-3.4162,33.824
5.7471,-3.4468,33.714
5.6552,-3.4762,33.604
5.5639,-3.5044,33.495
5.4732,-3.5315,33.386
5.3831,-3.5575,33.278
5.2937,-3.5823,33.17
5.205,-3.6061,33.063
5.1168,-3.6288,32.956
5.0294,-3.6506,32.849
4.9426,-3.6713,32.743
4.8565,-3.6911,32.638
4.771,-3.7099,32.533
4.6862,-3.7278,32.428
4.602,-3.7448,32.324
4.5186,-3.761,32.221
4.4358,-3.7763,32.118
4.3536,-3.7908,32.016
4.2722,-3.8045,31.914
4.1914,-3.8174,31.812
4.1113,-3.8296,31.712
4.0319,-3.841,31.611
3.9532,-3.8517,31.512
3.8752,-3.8618,31.412
3.7978,-3.8711,31.314
3.7211,-3.8798,31.215
3.6451,-3.8879,31.118
3.5698,-3.8954,31.021
3.4951,-3.9023,30.924
3.4211,-3.9086,30.828
3.3478,-3.9144,30.732
3.2752,-3.9196,30.637
3.2033,-3.9243,30.543
3.132,-3.9285,30.449
3.0614,-3.9323,30.355
2.9914,-3.9356,30.262
2.9222,-3.9384,30.17
2.8536,-3.9408,30.078
2.7856,-3.9428,29.986
2.7183,-3.9444,29.895
2.6517,-3.9456,29.805
2.5857,-3.9464,29.715
2.5204,-3.9469,29.625
2.4557,-3.947,29.536
2.3917,-3.9469,29.448
2.3283,-3.9464,29.36
2.2656,-3.9456,29.273
2.2035,-3.9445,29.186
2.142,-3.9432,29.099
2.0811,-3.9416,29.013
2.0209,-3.9398,28.927
1.9613,-3.9377,28.842
1.9023,-3.9354,28.758
1.8439,-3.9329,28.674
1.7862,-3.9303,28.59
1.729,-3.9274,28.507
1.6724,-3.9243,28.424
1.6165,-3.9211,28.341
1.5611,-3.9177,28.259
1.5063,-3.9142,28.178
1.4521,-3.9106,28.097
1.3985,-3.9068,28.016
1.3454,-3.9029,27.936
1.2929,-3.8989,27.856
1.241,-3.8949,27.777
1.1897,-3.8907,27.698
1.1389,-3.8864,27.62
1.0886,-3.8821,27.542
1.0389,-3.8777,27.464
0.98974,-3.8733,27.387
0.9411,-3.8688,27.31
0.89301,-3.8643,27.233
0.84543,-3.8598,27.157
0.79838,-3.8552,27.082
0.75185,-3.8506,27.006
0.70582,-3.846,26.931
0.6603,-3.8414,26.857
0.61529,-3.8368,26.783
0.57076,-3.8322,26.709
0.52673,-3.8276,26.636
0.48319,-3.8231,26.562
0.44013,-3.8186,26.49
0.39754,-3.8141,26.417
0.35542,-3.8097,26.346
0.31377,-3.8053,26.274
0.27258,-3.8009,26.203
0.23185,-3.7966,26.132
0.19156,-3.7924,26.061
0.15172,-3.7882,25.991
0.11232,-3.7841,25.921
0.07336,-3.7801,25.852
0.034825,-3.7762,25.782
-0.0032846,-3.7723,25.713
-0.040975,-3.7686,25.645
-0.078251,-3.7649,25.577
-0.11512,-3.7613,25.509
-0.15158,-3.7578,25.441
-0.18764,-3.7545,25.374
-0.22331,-3.7512,25.307
-0.25859,-3.7481,25.24
-0.29348,-3.745,25.174
-0.328,-3.7421,25.108
-0.36214,-3.7393,25.042
-0.39591,-3.7366,24.977
-0.42932,-3.7341,24.912
-0.46237,-3.7317,24.847
-0.49506,-3.7294,24.782
-0.5274,-3.7273,24.718
-0.5594,-3.7253,24.654
-0.59106,-3.7234,24.59
-0.62239,-3.7217,24.527
-0.65338,-3.7202,24.464
-0.68405,-3.7188,24.401
-0.71439,-3.7175,24.339
-0.74442,-3.7164,24.276
-0.77414,-3.7155,24.214
-0.80356,-3.7147,24.153
-0.83267,-3.714,24.091
-0.86148,-3.7136,24.03
-0.89,-3.7133,23.969
-0.91824,-3.7132,23.909
-0.94619,-3.7132,23.848
-0.97386,-3.7134,23.788
-1.0013,-3.7138,23.728
-1.0284,-3.7144,23.669
-1.0552,-3.7151,23.61
-1.0818,-3.716,23.55
-1.1082,-3.7171,23.492
-1.1343,-3.7184,23.433
-1.1601,-3.7199,23.375
-1.1857,-3.7215,23.317
-1.2111,-3.7234,23.259
-1.2362,-3.7254,23.202
-1.2611,-3.7276,23.144
-1.2857,-3.73,23.087
-1.3102,-3.7326,23.031
-1.3344,-3.7353,22.974
-1.3584,-3.7383,22.918
-1.3822,-3.7415,22.862
-1.4058,-3.7448,22.806
-1.4292,-3.7484,22.75
-1.4524,-3.7521,22.695
-1.4754,-3.7561,22.64
-1.4982,-3.7603,22.585
-1.5208,-3.7646,22.531
-1.5433,-3.7692,22.476
-1.5655,-3.7739,22.422
-1.5876,-3.7789,22.368
-1.6095,-3.784,22.315
-1.6313,-3.7894,22.261
-1.6528,-3.795,22.208
-1.6743,-3.8007,22.155
-1.6955,-3.8067,22.102
-1.7166,-3.8129,22.05
-1.7376,-3.8193,21.998
-1.7584,-3.8259,21.946
-1.7791,-3.8328,21.894
-1.7996,-3.8398,21.842
-1.82,-3.847,21.791
-1.8403,-3.8545,21.74
-1.8604,-3.8622,21.689
-1.8805,-3.87,21.638
-1.9004,-3.8781,21.588
-1.9201,-3.8864,21.538
-1.9398,-3.895,21.488
-1.9593,-3.9037,21.438
-1.9788,-3.9126,21.388
-1.9981,-3.9218,21.339
-2.0174,-3.9312,21.29
-2.0365,-3.9408,21.241
-2.0555,-3.9506,21.193
-2.0745,-3.9607,21.144
-2.0934,-3.9709,21.096
-2.1121,-3.9814,21.048
-2.1308,-3.9921,21
-2.1494,-4.003,20.953
-2.168,-4.0142,20.906
-2.1864,-4.0256,20.858
-2.2048,-4.0371,20.812
-2.2232,-4.049,20.765
-2.2414,-4.061,20.719
-2.2596,-4.0733,20.673
-2.2777,-4.0857,20.627
-2.2958,-4.0984,20.581
-2.3139,-4.1114,20.535
-2.3318,-4.1245,20.49
-2.3498,-4.1379,20.445
-2.3676,-4.1515,20.4
-2.3855,-4.1654,20.356
-2.4033,-4.1795,20.311
-2.421,-4.1937,20.267
-2.4388,-4.2083,20.223
-2.4565,-4.223,20.18
-2.4741,-4.238,20.136
-2.4918,-4.2532,20.093
-2.5094,-4.2687,20.05
-2.527,-4.2844,20.007
-2.5445,-4.3003,19.965
-2.5621,-4.3164,19.923
-2.5796,-4.3328,19.881
-2.5972,-4.3494,19.839
-2.6147,-4.3663,19.797
-2.6322,-4.3833,19.756
-2.6497,-4.4007,19.715
-2.6672,-4.4182,19.674
-2.6847,-4.436,19.633
-2.7023,-4.454,19.593
-2.7198,-4.4723,19.552
-2.7373,-4.4908,19.512
-2.7548,-4.5095,19.473
-2.7724,-4.5285,19.433
-2.7899,-4.5477,19.394
-2.8075,-4.5672,19.355
-2.8251,-4.5869,19.316
-2.8427,-4.6069,19.277
-2.8604,-4.6271,19.239
-2.878,-4.6475,19.201
-2.8957,-4.6682,19.163
-2.9135,-4.6891,19.126
-2.9312,-4.7102,19.088
-2.949,-4.7317,19.051
-2.9668,-4.7533,19.014
-2.9847,-4.7752,18.978
-3.0026,-4.7974,18.941
-3.0206,-4.8198,18.905
-3.0385,-4.8424,18.869
-3.0566,-4.8653,18.834
-3.0747,-4.8885,18.798
-3.0928,-4.9119,18.763
-3.111,-4.9355,18.729
-3.1292,-4.9594,18.694
-3.1475,-4.9836,18.66
-3.1659,-5.008,18.626
-3.1843,-5.0327,18.592
-3.2028,-5.0576,18.558
-3.2214,-5.0828,18.525
-3.24,-5.1082,18.492
-3.2587,-5.1339,18.459
-3.2774,-5.1599,18.427
-3.2962,-5.1861,18.394
-3.3151,-5.2126,18.362
-3.3341,-5.2393,18.331
-3.3532,-5.2663,18.299
-3.3723,-5.2936,18.268
-3.3915,-5.3211,18.237
-3.4108,-5.3489,18.207
-3.4302,-5.377,18.176
-3.4497,-5.4053,18.146
-3.4692,-5.4339,18.117
-3.4889,-5.4627,18.087
-3.5086,-5.4918,18.058
-3.5284,-5.5212,18.029
-3.5484,-5.5509,18.001
-3.5684,-5.5808,17.972
-3.5885,-5.611,17.944
-3.6087,-5.6415,17.917
-3.6291,-5.6722,17.889
-3.6495,-5.7033,17.862
-3.67,-5.7346,17.835
-3.6907,-5.7661,17.809
-3.7114,-5.798,17.782
-3.7323,-5.8301,17.757
-3.7533,-5.8625,17.731
-3.7744,-5.8952,17.706
-3.7956,-5.9281,17.681
-3.8169,-5.9614,17.656
-3.8383,-5.9949,17.632
-3.8599,-6.0287,17.608
-3.8816,-6.0628,17.584
-3.9034,-6.0972,17.561
-3.9253,-6.1318,17.538
-3.9474,-6.1667,17.515
-3.9696,-6.202,17.493
-3.9919,-6.2375,17.471
-4.0144,-6.2733,17.449
-4.037,-6.3094,17.428
-4.0597,-6.3457,17.407
-4.0826,-6.3824,17.386
-4.1056,-6.4193,17.366
-4.1287,-6.4566,17.346
-4.152,-6.4941,17.326
-4.1754,-6.5319,17.307
-4.199,-6.57,17.288
-4.2227,-6.6085,17.269
-4.2465,-6.6472,17.251
-4.2705,-6.6862,17.233
-4.2947,-6.7255,17.216
-4.319,-6.765,17.199
-4.3435,-6.8049,17.182
-4.3681,-6.8451,17.166
-4.3928,-6.8856,17.15
-4.4178,-6.9264,17.135
-4.4429,-6.9674,17.12
-4.4681,-7.0088,17.105
-4.4935,-7.0505,17.091
-4.5191,-7.0924,17.077
-4.5448,-7.1347,17.063
-4.5707,-7.1773,17.05
-4.5968,-7.2202,17.038
-4.623,-7.2633,17.025
-4.6494,-7.3068,17.013
-4.676,-7.3506,17.002
-4.7027,-7.3947,16.991
-4.7297,-7.439,16.981
-4.7567,-7.4837,16.97
-4.784,-7.5287,16.961
-4.8115,-7.574,16.952
-4.8391,-7.6196,16.943
-4.8669,-7.6654,16.935
-4.8949,-7.7116,16.927
-4.923,-7.7581,16.919
-4.9514,-7.8049,16.912
-4.9799,-7.852,16.906
-5.0087,-7.8994,16.9
-5.0376,-7.9471,16.894
-5.0667,-7.9951,16.889
-5.0959,-8.0434,16.885
-5.1254,-8.092,16.881
-5.1551,-8.1409,16.877
-5.1849,-8.1901,16.874
-5.215,-8.2396,16.872
-5.2452,-8.2894,16.87
-5.2757,-8.3395,16.868
-5.3063,-8.3899,16.867
